timestamp,memory_usage_bytes,memory_limit_bytes,cpu_usage_percent,http_requests_per_sec,http_p99_latency_ms,http_5xx_rate,jvm_gc_pause_ms_avg,container_restart_count
2026-06-01T05:58:30Z,423619734,2147483648,19.11,47.38,66.5,0.72,31.4,0
2026-06-01T05:59:00Z,416241031,2147483648,13.76,46.12,38.8,0.0,67.3,0
2026-06-01T05:59:30Z,436402378,2147483648,16.35,39.32,44.2,0.0,61.5,0
2026-06-01T06:00:00Z,452695689,2147483648,18.43,35.13,60.8,0.53,1.0,0
2026-06-01T06:00:30Z,481726658,2147483648,25.15,37.99,30.0,0.0,67.3,0
2026-06-01T06:01:00Z,409132039,2147483648,29.34,33.29,87.3,2.0,86.0,0
2026-06-01T06:01:30Z,460885214,2147483648,14.0,27.89,30.0,0.0,54.1,0
2026-06-01T06:02:00Z,398298326,2147483648,22.95,27.86,44.3,0.16,39.2,0
2026-06-01T06:02:30Z,396332624,2147483648,15.83,41.49,64.7,0.0,35.3,0
2026-06-01T06:03:00Z,407640430,2147483648,35.17,36.84,39.4,0.0,10.6,0
2026-06-01T06:03:30Z,396526869,2147483648,22.2,32.86,86.1,0.32,47.6,0
2026-06-01T06:04:00Z,466820323,2147483648,14.93,44.73,46.5,2.0,33.7,0
2026-06-01T06:04:30Z,466430952,2147483648,30.67,44.65,50.0,0.0,35.2,0
2026-06-01T06:05:00Z,480244797,2147483648,12.66,47.96,92.2,1.93,66.0,0
2026-06-01T06:05:30Z,436413588,2147483648,24.14,41.24,32.8,0.0,38.6,0
2026-06-01T06:06:00Z,448475424,2147483648,10.93,37.55,37.2,0.0,69.4,0
2026-06-01T06:06:30Z,420186766,2147483648,43.4,44.78,76.0,0.59,62.7,0
2026-06-01T06:07:00Z,401693318,2147483648,18.56,35.53,30.0,0.05,12.5,0
2026-06-01T06:07:30Z,459152395,2147483648,19.14,39.25,48.7,0.0,64.9,0
2026-06-01T06:08:00Z,454413115,2147483648,10.83,47.05,65.3,1.03,54.2,0
2026-06-01T06:08:30Z,407770351,2147483648,22.93,35.48,55.8,0.0,24.5,0
2026-06-01T06:09:00Z,468479648,2147483648,22.44,41.71,69.7,0.0,26.0,0
2026-06-01T06:09:30Z,388490176,2147483648,17.0,39.36,49.4,2.0,54.0,0
2026-06-01T06:10:00Z,444622733,2147483648,32.04,34.92,63.0,2.0,43.8,0
2026-06-01T06:10:30Z,430242183,2147483648,19.32,50.16,30.0,1.05,24.5,0
2026-06-01T06:11:00Z,435171457,2147483648,23.09,35.19,30.0,0.0,22.8,0
2026-06-01T06:11:30Z,417144577,2147483648,25.9,37.84,102.7,1.16,27.4,0
2026-06-01T06:12:00Z,489747943,2147483648,31.78,40.91,46.5,0.0,79.7,0
2026-06-01T06:12:30Z,477538544,2147483648,18.94,46.98,92.3,1.07,59.2,0
2026-06-01T06:13:00Z,500443524,2147483648,20.26,43.64,30.0,0.12,36.6,0
2026-06-01T06:13:30Z,464857545,2147483648,25.73,37.75,46.3,0.0,59.3,0
2026-06-01T06:14:00Z,416096579,2147483648,27.11,37.38,63.6,2.0,50.2,0
2026-06-01T06:14:30Z,449472872,2147483648,9.17,45.43,104.8,0.59,50.3,0
2026-06-01T06:15:00Z,422214588,2147483648,28.62,41.39,87.7,0.84,42.7,0
2026-06-01T06:15:30Z,480704840,2147483648,20.17,40.98,32.4,0.15,51.9,0
2026-06-01T06:16:00Z,508139737,2147483648,14.53,42.06,85.9,0.0,61.7,0
2026-06-01T06:16:30Z,478334170,2147483648,27.59,43.46,69.3,0.0,7.3,0
2026-06-01T06:17:00Z,446885964,2147483648,10.94,40.74,61.6,0.38,29.6,0
2026-06-01T06:17:30Z,455927427,2147483648,23.18,48.47,98.8,1.02,28.1,0
2026-06-01T06:18:00Z,476995098,2147483648,18.72,52.54,54.3,1.9,55.5,0
2026-06-01T06:18:30Z,420167427,2147483648,27.32,37.82,48.5,1.49,44.5,0
2026-06-01T06:19:00Z,476906064,2147483648,22.89,40.37,30.0,0.0,41.2,0
2026-06-01T06:19:30Z,479496306,2147483648,24.82,46.33,65.7,0.0,65.3,0
2026-06-01T06:20:00Z,454307506,2147483648,19.16,44.37,30.0,0.41,37.7,0
2026-06-01T06:20:30Z,459529557,2147483648,26.84,40.04,74.0,0.0,36.1,0
2026-06-01T06:21:00Z,480872245,2147483648,19.08,37.97,30.0,0.0,42.7,0
2026-06-01T06:21:30Z,446876046,2147483648,18.17,39.22,35.4,0.89,44.6,0
2026-06-01T06:22:00Z,447489512,2147483648,27.65,46.06,92.7,0.6,1.0,0
2026-06-01T06:22:30Z,504154854,2147483648,14.92,47.11,45.3,1.86,89.0,0
2026-06-01T06:23:00Z,485284176,2147483648,15.14,37.97,37.1,0.14,48.3,0
2026-06-01T06:23:30Z,536789500,2147483648,21.05,44.14,70.0,1.14,53.2,0
2026-06-01T06:24:00Z,443986472,2147483648,30.36,37.02,30.0,2.0,34.1,0
2026-06-01T06:24:30Z,416720317,2147483648,46.13,48.96,72.4,2.0,54.5,0
2026-06-01T06:25:00Z,512358459,2147483648,23.53,41.03,57.0,0.0,67.2,0
2026-06-01T06:25:30Z,513301680,2147483648,19.99,40.12,69.1,0.0,48.1,0
2026-06-01T06:26:00Z,454293709,2147483648,28.2,37.88,31.6,0.0,45.5,0
2026-06-01T06:26:30Z,429041454,2147483648,29.63,45.85,39.8,0.0,66.7,0
2026-06-01T06:27:00Z,479043706,2147483648,22.58,47.92,30.0,0.0,70.0,0
2026-06-01T06:27:30Z,419580028,2147483648,36.86,36.13,97.0,0.0,56.2,0
2026-06-01T06:28:00Z,469086544,2147483648,30.84,48.84,48.7,0.28,25.2,0
2026-06-01T06:28:30Z,404769088,2147483648,28.16,39.1,30.0,1.18,35.6,0
2026-06-01T06:29:00Z,472880636,2147483648,26.01,41.19,39.1,1.65,45.8,0
2026-06-01T06:29:30Z,407026141,2147483648,20.21,39.42,30.0,0.0,1.0,0
2026-06-01T06:30:00Z,472935573,2147483648,25.86,48.3,30.0,0.0,1.0,0
2026-06-01T06:30:30Z,534601304,2147483648,11.19,53.08,40.4,1.23,10.1,0
2026-06-01T06:31:00Z,472374424,2147483648,19.12,39.85,40.3,2.0,71.5,0
2026-06-01T06:31:30Z,508844395,2147483648,22.16,48.6,32.7,0.0,60.2,0
2026-06-01T06:32:00Z,459582660,2147483648,12.08,42.23,87.4,0.0,37.9,0
2026-06-01T06:32:30Z,450909860,2147483648,38.6,52.33,30.1,0.0,40.2,0
2026-06-01T06:33:00Z,429762693,2147483648,23.91,45.02,63.6,0.0,55.5,0
2026-06-01T06:33:30Z,518612315,2147483648,26.91,41.01,30.1,0.0,80.2,0
2026-06-01T06:34:00Z,480135914,2147483648,29.04,51.82,52.2,0.26,51.8,0
2026-06-01T06:34:30Z,538867853,2147483648,36.05,44.85,30.0,0.0,28.3,0
2026-06-01T06:35:00Z,440707649,2147483648,24.78,45.97,33.1,0.0,50.6,0
2026-06-01T06:35:30Z,473995996,2147483648,14.94,48.77,30.0,0.0,59.8,0
2026-06-01T06:36:00Z,484372358,2147483648,17.48,42.02,80.8,0.0,56.3,0
2026-06-01T06:36:30Z,530782412,2147483648,24.88,45.98,43.3,0.57,22.9,0
2026-06-01T06:37:00Z,544839052,2147483648,22.69,46.4,30.0,0.0,57.7,0
2026-06-01T06:37:30Z,458045254,2147483648,41.85,46.16,76.6,0.0,32.5,0
2026-06-01T06:38:00Z,440715931,2147483648,29.65,35.34,91.9,0.21,21.2,0
2026-06-01T06:38:30Z,419221731,2147483648,2.0,44.11,48.1,1.45,21.6,0
2026-06-01T06:39:00Z,526353171,2147483648,18.75,48.64,38.4,0.0,57.8,0
2026-06-01T06:39:30Z,476041181,2147483648,26.64,48.53,61.7,0.0,55.0,0
2026-06-01T06:40:00Z,455904512,2147483648,38.02,42.13,59.2,2.0,52.0,0
2026-06-01T06:40:30Z,476243687,2147483648,12.07,44.93,30.0,0.0,51.4,0
2026-06-01T06:41:00Z,387923410,2147483648,14.93,41.5,30.0,0.0,28.7,0
2026-06-01T06:41:30Z,416458007,2147483648,33.76,41.49,127.6,0.44,10.6,0
2026-06-01T06:42:00Z,508942664,2147483648,16.21,38.27,35.1,2.0,70.7,0
2026-06-01T06:42:30Z,489385262,2147483648,19.7,45.24,64.4,0.0,65.1,0
2026-06-01T06:43:00Z,480077234,2147483648,19.09,48.4,43.5,1.33,27.8,0
2026-06-01T06:43:30Z,439032231,2147483648,31.68,45.59,30.0,0.0,65.5,0
2026-06-01T06:44:00Z,493882382,2147483648,11.18,48.54,58.2,0.71,51.7,0
2026-06-01T06:44:30Z,534753981,2147483648,23.21,45.66,37.4,0.0,59.1,0
2026-06-01T06:45:00Z,428813619,2147483648,13.37,46.53,35.9,0.98,3.2,0
2026-06-01T06:45:30Z,471322521,2147483648,29.06,45.34,86.4,2.0,36.0,0
2026-06-01T06:46:00Z,454682342,2147483648,26.57,46.0,52.7,1.15,42.2,0
2026-06-01T06:46:30Z,481616877,2147483648,22.95,39.48,52.9,0.0,37.8,0
2026-06-01T06:47:00Z,468524268,2147483648,24.43,43.78,30.0,1.77,51.4,0
2026-06-01T06:47:30Z,461909004,2147483648,28.13,39.78,58.0,0.0,68.6,0
2026-06-01T06:48:00Z,435177468,2147483648,12.82,39.23,49.5,0.0,80.1,0
2026-06-01T06:48:30Z,464470480,2147483648,25.45,54.78,31.7,0.65,75.1,0
2026-06-01T06:49:00Z,442466309,2147483648,28.83,41.08,39.1,0.82,9.2,0
2026-06-01T06:49:30Z,457769671,2147483648,17.91,39.85,62.8,0.0,66.2,0
2026-06-01T06:50:00Z,459575092,2147483648,21.34,26.14,30.0,2.0,29.2,0
2026-06-01T06:50:30Z,483581380,2147483648,23.68,44.59,48.2,0.58,30.9,0
2026-06-01T06:51:00Z,439162320,2147483648,19.23,45.25,30.0,0.0,65.3,0
2026-06-01T06:51:30Z,447066533,2147483648,27.59,34.63,31.0,2.0,38.5,0
2026-06-01T06:52:00Z,494729332,2147483648,22.98,44.18,33.3,1.18,50.8,0
2026-06-01T06:52:30Z,448375751,2147483648,33.79,47.95,47.3,0.0,18.8,0
2026-06-01T06:53:00Z,445638667,2147483648,20.85,39.77,113.4,0.0,34.6,0
2026-06-01T06:53:30Z,483831630,2147483648,22.19,50.06,130.9,0.73,46.2,0
2026-06-01T06:54:00Z,461880958,2147483648,22.1,44.88,30.0,1.48,59.2,0
2026-06-01T06:54:30Z,454283075,2147483648,22.54,47.92,86.5,2.0,62.9,0
2026-06-01T06:55:00Z,457531221,2147483648,22.61,41.35,75.8,1.38,63.6,0
2026-06-01T06:55:30Z,405182304,2147483648,20.4,46.08,85.0,0.0,1.0,0
2026-06-01T06:56:00Z,463438713,2147483648,28.46,48.37,77.7,0.0,39.4,0
2026-06-01T06:56:30Z,492439119,2147483648,35.06,49.63,49.5,0.75,39.9,0
2026-06-01T06:57:00Z,465100013,2147483648,19.27,42.73,64.1,1.86,30.3,0
2026-06-01T06:57:30Z,389026743,2147483648,16.91,43.14,76.1,0.0,42.3,0
2026-06-01T06:58:00Z,452161424,2147483648,20.52,51.72,30.0,0.82,40.3,0
2026-06-01T06:58:30Z,409261809,2147483648,30.38,42.95,49.4,2.0,22.8,0
2026-06-01T06:59:00Z,431716778,2147483648,36.16,43.12,59.9,0.0,23.5,0
2026-06-01T06:59:30Z,442894733,2147483648,16.3,45.73,96.1,0.0,42.7,0
2026-06-01T07:00:00Z,395334923,2147483648,20.32,40.82,73.4,2.0,102.9,0
2026-06-01T07:00:30Z,482527780,2147483648,23.43,51.52,30.0,0.69,75.2,0
2026-06-01T07:01:00Z,432070159,2147483648,18.65,38.41,62.5,0.47,14.2,0
2026-06-01T07:01:30Z,460919025,2147483648,24.1,42.46,49.3,0.0,43.4,0
2026-06-01T07:02:00Z,454106463,2147483648,20.55,48.7,44.7,0.0,45.3,0
2026-06-01T07:02:30Z,477636526,2147483648,26.59,45.99,50.6,0.0,42.9,0
2026-06-01T07:03:00Z,471020938,2147483648,34.01,40.96,41.2,0.0,73.3,0
2026-06-01T07:03:30Z,376445186,2147483648,16.81,49.67,67.7,0.55,25.2,0
2026-06-01T07:04:00Z,428278779,2147483648,18.88,48.53,65.2,1.28,37.0,0
2026-06-01T07:04:30Z,350789774,2147483648,35.55,47.07,53.0,0.0,50.4,0
2026-06-01T07:05:00Z,408615409,2147483648,26.55,42.02,64.0,0.34,46.0,0
2026-06-01T07:05:30Z,448027193,2147483648,34.35,48.22,30.0,0.21,53.2,0
2026-06-01T07:06:00Z,453769824,2147483648,5.27,36.59,64.2,0.0,27.4,0
2026-06-01T07:06:30Z,465673716,2147483648,20.28,50.93,64.0,0.0,36.6,0
2026-06-01T07:07:00Z,406152350,2147483648,19.57,49.97,45.2,1.34,57.2,0
2026-06-01T07:07:30Z,429363522,2147483648,16.3,37.64,58.0,0.0,47.4,0
2026-06-01T07:08:00Z,420390069,2147483648,28.55,39.22,31.8,0.0,78.3,0
2026-06-01T07:08:30Z,460164781,2147483648,31.1,41.96,56.8,0.94,9.3,0
2026-06-01T07:09:00Z,470264056,2147483648,19.97,46.31,30.6,0.0,27.5,0
2026-06-01T07:09:30Z,400987280,2147483648,28.73,54.73,98.1,0.0,57.1,0
2026-06-01T07:10:00Z,544881132,2147483648,15.21,45.47,37.1,0.0,79.2,0
2026-06-01T07:10:30Z,411217005,2147483648,28.74,53.18,66.6,0.45,56.0,0
2026-06-01T07:11:00Z,397444388,2147483648,24.81,49.36,47.5,0.0,50.9,0
2026-06-01T07:11:30Z,430230420,2147483648,13.14,46.57,75.0,2.0,32.9,0
2026-06-01T07:12:00Z,434782711,2147483648,31.43,42.01,36.8,0.0,37.1,0
2026-06-01T07:12:30Z,426377779,2147483648,20.51,51.96,53.2,0.0,21.6,0
2026-06-01T07:13:00Z,383569150,2147483648,24.25,49.81,41.6,0.44,32.0,0
2026-06-01T07:13:30Z,456944553,2147483648,17.73,40.23,50.1,2.0,19.1,0
2026-06-01T07:14:00Z,406397045,2147483648,24.65,43.78,59.6,0.0,41.5,0
2026-06-01T07:14:30Z,457470208,2147483648,30.65,53.46,110.2,0.86,34.0,0
2026-06-01T07:15:00Z,451573640,2147483648,25.04,43.33,90.0,0.7,40.3,0
2026-06-01T07:15:30Z,357454754,2147483648,22.43,52.21,30.0,0.0,22.4,0
2026-06-01T07:16:00Z,366965718,2147483648,24.9,49.28,56.8,0.0,51.9,0
2026-06-01T07:16:30Z,365502550,2147483648,30.37,49.59,79.7,0.0,44.0,0
2026-06-01T07:17:00Z,408565245,2147483648,19.34,45.95,85.0,0.0,24.5,0
2026-06-01T07:17:30Z,401041854,2147483648,21.57,47.95,71.4,0.0,53.3,0
2026-06-01T07:18:00Z,407917531,2147483648,23.75,54.11,56.5,0.88,40.4,0
2026-06-01T07:18:30Z,369476941,2147483648,22.65,51.27,56.6,1.56,23.7,0
2026-06-01T07:19:00Z,412276934,2147483648,29.97,33.45,70.5,0.0,12.5,0
2026-06-01T07:19:30Z,445946556,2147483648,40.81,43.5,42.3,0.0,68.7,0
2026-06-01T07:20:00Z,349569963,2147483648,19.05,53.52,70.2,2.0,23.5,0
2026-06-01T07:20:30Z,388978170,2147483648,22.03,41.26,69.7,0.0,58.7,0
2026-06-01T07:21:00Z,404099323,2147483648,13.76,45.6,50.1,0.0,56.7,0
2026-06-01T07:21:30Z,390458889,2147483648,18.88,43.96,30.0,0.0,31.1,0
2026-06-01T07:22:00Z,387741654,2147483648,31.19,54.31,59.4,1.54,45.4,0
2026-06-01T07:22:30Z,456235200,2147483648,18.46,42.95,39.4,1.66,31.3,0
2026-06-01T07:23:00Z,438963006,2147483648,21.3,51.16,58.5,0.82,47.2,0
2026-06-01T07:23:30Z,423534403,2147483648,12.35,51.0,44.1,1.44,32.0,0
2026-06-01T07:24:00Z,366954177,2147483648,18.31,57.13,54.9,1.84,26.8,0
2026-06-01T07:24:30Z,471883988,2147483648,28.83,51.25,44.2,0.7,73.9,0
2026-06-01T07:25:00Z,405967279,2147483648,30.44,49.28,77.4,0.0,53.5,0
2026-06-01T07:25:30Z,373021110,2147483648,29.36,50.28,30.0,0.0,34.6,0
2026-06-01T07:26:00Z,381398573,2147483648,25.05,48.42,84.9,0.0,39.3,0
2026-06-01T07:26:30Z,376078962,2147483648,26.59,48.12,57.3,0.0,58.2,0
2026-06-01T07:27:00Z,467500329,2147483648,36.01,53.21,42.6,0.59,32.7,0
2026-06-01T07:27:30Z,400546760,2147483648,38.27,38.87,79.5,0.0,44.1,0
2026-06-01T07:28:00Z,395707825,2147483648,30.93,43.0,111.8,0.55,40.4,0
2026-06-01T07:28:30Z,318319512,2147483648,27.61,50.87,30.0,0.53,10.3,0
2026-06-01T07:29:00Z,419696584,2147483648,19.05,56.67,36.3,2.0,59.3,0
2026-06-01T07:29:30Z,357116214,2147483648,21.53,49.36,55.6,0.0,27.9,0
2026-06-01T07:30:00Z,354913541,2147483648,29.94,47.05,66.5,0.0,1.0,0
2026-06-01T07:30:30Z,416243111,2147483648,30.41,47.44,59.1,0.61,48.4,0
2026-06-01T07:31:00Z,364968967,2147483648,14.61,41.99,69.4,0.0,32.0,0
2026-06-01T07:31:30Z,424870220,2147483648,21.2,50.63,41.8,0.25,4.0,0
2026-06-01T07:32:00Z,435352973,2147483648,17.95,54.55,83.5,0.0,36.6,0
2026-06-01T07:32:30Z,333971493,2147483648,30.93,52.94,55.6,2.0,59.8,0
2026-06-01T07:33:00Z,392392813,2147483648,18.84,51.88,111.1,0.63,45.8,0
2026-06-01T07:33:30Z,342671973,2147483648,15.31,55.37,37.2,0.44,16.1,0
2026-06-01T07:34:00Z,396229246,2147483648,5.17,48.56,51.7,0.36,51.8,0
2026-06-01T07:34:30Z,431007375,2147483648,23.64,52.33,57.8,0.0,45.9,0
2026-06-01T07:35:00Z,352071925,2147483648,9.27,50.13,43.1,0.0,43.0,0
2026-06-01T07:35:30Z,463648563,2147483648,30.47,44.75,75.8,0.0,55.6,0
2026-06-01T07:36:00Z,390473959,2147483648,30.65,48.22,30.0,0.0,21.8,0
2026-06-01T07:36:30Z,360770963,2147483648,17.98,49.39,36.1,1.63,23.9,0
2026-06-01T07:37:00Z,398699812,2147483648,25.42,57.26,103.0,1.54,75.9,0
2026-06-01T07:37:30Z,431693372,2147483648,22.52,51.23,47.9,0.0,64.1,0
2026-06-01T07:38:00Z,356723765,2147483648,14.51,50.63,49.4,1.81,59.5,0
2026-06-01T07:38:30Z,405986686,2147483648,22.43,56.93,86.2,2.0,34.0,0
2026-06-01T07:39:00Z,358891039,2147483648,22.76,42.4,34.7,0.0,32.2,0
2026-06-01T07:39:30Z,450185494,2147483648,19.87,42.09,30.0,0.6,54.3,0
2026-06-01T07:40:00Z,414571724,2147483648,29.02,49.91,40.4,0.91,60.6,0
2026-06-01T07:40:30Z,395414339,2147483648,12.02,52.55,30.0,0.98,28.3,0
2026-06-01T07:41:00Z,447719237,2147483648,26.74,51.62,93.3,0.0,79.5,0
2026-06-01T07:41:30Z,367610879,2147483648,25.17,52.82,60.7,0.0,6.5,0
2026-06-01T07:42:00Z,400203833,2147483648,25.58,52.05,39.0,0.37,43.6,0
2026-06-01T07:42:30Z,479881503,2147483648,22.6,38.42,74.9,0.0,40.4,0
2026-06-01T07:43:00Z,412250720,2147483648,35.14,49.85,74.2,0.0,1.0,0
2026-06-01T07:43:30Z,465445875,2147483648,36.98,45.26,30.0,0.45,50.3,0
2026-06-01T07:44:00Z,426187987,2147483648,24.46,54.67,60.8,1.62,38.0,0
2026-06-01T07:44:30Z,396288386,2147483648,25.49,54.4,30.0,0.0,16.2,0
2026-06-01T07:45:00Z,413626819,2147483648,11.32,45.21,74.9,0.0,33.7,0
2026-06-01T07:45:30Z,426437055,2147483648,17.76,48.53,82.7,0.0,51.4,0
2026-06-01T07:46:00Z,410923361,2147483648,35.48,45.31,74.2,0.62,61.3,0
2026-06-01T07:46:30Z,397967609,2147483648,21.77,59.3,57.8,0.0,27.5,0
2026-06-01T07:47:00Z,401034794,2147483648,24.32,52.86,47.5,0.0,48.7,0
2026-06-01T07:47:30Z,378075593,2147483648,27.42,58.36,87.6,1.02,12.2,0
2026-06-01T07:48:00Z,435490302,2147483648,29.14,56.26,38.9,0.27,50.4,0
2026-06-01T07:48:30Z,447059578,2147483648,29.28,50.63,107.5,0.04,33.4,0
2026-06-01T07:49:00Z,461181729,2147483648,34.39,52.24,42.5,0.35,51.8,0
2026-06-01T07:49:30Z,373473681,2147483648,10.0,44.99,48.0,0.0,69.1,0
2026-06-01T07:50:00Z,466610067,2147483648,22.6,50.91,30.0,2.0,68.7,0
2026-06-01T07:50:30Z,439563041,2147483648,2.0,49.88,76.4,0.48,16.6,0
2026-06-01T07:51:00Z,391937826,2147483648,31.54,46.81,40.8,0.0,42.1,0
2026-06-01T07:51:30Z,447160820,2147483648,21.91,42.88,46.7,1.16,25.8,0
2026-06-01T07:52:00Z,474063178,2147483648,23.42,53.6,42.2,0.0,41.1,0
2026-06-01T07:52:30Z,465670392,2147483648,31.58,46.57,65.9,0.0,66.8,0
2026-06-01T07:53:00Z,474621928,2147483648,29.46,34.55,30.0,0.0,23.7,0
2026-06-01T07:53:30Z,484187440,2147483648,28.06,49.4,30.0,0.0,73.2,0
2026-06-01T07:54:00Z,484338892,2147483648,27.93,56.72,47.9,0.0,62.4,0
2026-06-01T07:54:30Z,453632614,2147483648,39.41,56.68,53.1,1.39,28.4,0
2026-06-01T07:55:00Z,383900518,2147483648,28.21,53.24,44.7,0.0,51.3,0
2026-06-01T07:55:30Z,432121868,2147483648,28.69,48.47,36.5,2.0,37.3,0
2026-06-01T07:56:00Z,473102288,2147483648,24.95,51.44,110.2,0.0,42.9,0
2026-06-01T07:56:30Z,446146289,2147483648,38.96,53.65,32.8,1.22,39.8,0
2026-06-01T07:57:00Z,488523487,2147483648,23.83,47.02,47.4,0.0,84.6,0
2026-06-01T07:57:30Z,494408761,2147483648,24.62,47.03,58.6,1.06,59.5,0
2026-06-01T07:58:00Z,470133219,2147483648,37.6,47.9,83.5,0.0,54.4,0
2026-06-01T07:58:30Z,536207474,2147483648,33.74,50.65,58.6,0.0,71.9,0
2026-06-01T07:59:00Z,438255808,2147483648,27.62,50.67,30.0,0.0,35.6,0
2026-06-01T07:59:30Z,506952295,2147483648,40.01,47.6,87.3,1.63,72.0,0
2026-06-01T08:00:00Z,459791664,2147483648,28.85,53.47,44.7,0.0,52.4,0
2026-06-01T08:00:30Z,450982774,2147483648,37.45,52.56,46.0,0.0,31.9,0
2026-06-01T08:01:00Z,500873422,2147483648,29.29,56.01,40.0,1.62,49.0,0
2026-06-01T08:01:30Z,460681942,2147483648,30.01,44.95,40.8,1.96,55.4,0
2026-06-01T08:02:00Z,514263691,2147483648,19.03,58.9,74.4,0.0,56.0,0
2026-06-01T08:02:30Z,445323943,2147483648,35.19,40.7,62.4,0.0,74.7,0
2026-06-01T08:03:00Z,489339677,2147483648,19.23,52.54,59.3,2.0,71.4,0
2026-06-01T08:03:30Z,460534964,2147483648,26.65,54.89,45.0,0.0,58.0,0
2026-06-01T08:04:00Z,483766194,2147483648,29.16,57.12,66.0,1.03,46.2,0
2026-06-01T08:04:30Z,480899979,2147483648,22.23,55.41,67.2,2.0,61.3,0
2026-06-01T08:05:00Z,456336831,2147483648,28.61,62.51,45.5,0.0,52.6,0
2026-06-01T08:05:30Z,520690772,2147483648,23.76,51.1,30.0,0.0,56.6,0
2026-06-01T08:06:00Z,456065437,2147483648,24.07,44.68,92.8,0.0,29.5,0
2026-06-01T08:06:30Z,467225479,2147483648,35.53,39.99,74.9,0.0,30.2,0
2026-06-01T08:07:00Z,534605165,2147483648,14.01,50.37,30.0,2.0,45.6,0
2026-06-01T08:07:30Z,539324594,2147483648,27.63,51.12,57.5,0.0,26.5,0
2026-06-01T08:08:00Z,530472574,2147483648,40.32,45.3,67.0,0.83,38.0,0
2026-06-01T08:08:30Z,520829179,2147483648,13.91,56.85,77.3,2.0,43.5,0
2026-06-01T08:09:00Z,590464503,2147483648,24.28,57.77,72.5,0.0,76.1,0
2026-06-01T08:09:30Z,470173406,2147483648,29.79,53.5,45.6,0.0,45.0,0
2026-06-01T08:10:00Z,488255065,2147483648,10.89,53.45,61.9,0.0,88.1,0
2026-06-01T08:10:30Z,481230438,2147483648,20.37,46.34,101.8,0.0,90.3,0
2026-06-01T08:11:00Z,549189176,2147483648,20.35,55.29,55.4,0.57,58.8,0
2026-06-01T08:11:30Z,529512949,2147483648,39.41,58.75,73.9,0.0,65.3,0
2026-06-01T08:12:00Z,559982169,2147483648,18.69,51.06,79.8,0.51,57.4,0
2026-06-01T08:12:30Z,556784060,2147483648,28.65,51.6,63.6,0.81,59.7,0
2026-06-01T08:13:00Z,516488973,2147483648,22.5,47.79,37.8,0.0,62.0,0
2026-06-01T08:13:30Z,497293295,2147483648,24.08,56.05,30.0,0.0,64.2,0
2026-06-01T08:14:00Z,492794759,2147483648,15.56,48.67,61.0,0.0,46.4,0
2026-06-01T08:14:30Z,606468566,2147483648,16.82,54.9,56.3,0.0,46.2,0
2026-06-01T08:15:00Z,564433599,2147483648,21.78,47.81,49.0,1.41,79.5,0
2026-06-01T08:15:30Z,552802710,2147483648,12.65,51.25,30.0,2.0,33.8,0
2026-06-01T08:16:00Z,521625554,2147483648,27.63,55.37,30.0,1.51,74.3,0
2026-06-01T08:16:30Z,527964171,2147483648,26.43,52.07,51.4,0.0,99.6,0
2026-06-01T08:17:00Z,524238081,2147483648,22.44,53.78,90.6,0.0,54.1,0
2026-06-01T08:17:30Z,526288527,2147483648,34.7,51.37,35.1,0.07,58.5,0
2026-06-01T08:18:00Z,454804000,2147483648,39.21,46.71,44.0,0.0,40.4,0
2026-06-01T08:18:30Z,538055096,2147483648,18.59,58.0,30.0,0.0,28.9,0
2026-06-01T08:19:00Z,528057461,2147483648,19.04,44.23,95.8,0.0,47.3,0
2026-06-01T08:19:30Z,552779511,2147483648,38.8,51.8,75.3,0.0,27.2,0
2026-06-01T08:20:00Z,551137561,2147483648,23.94,57.02,30.0,0.0,68.3,0
2026-06-01T08:20:30Z,574798100,2147483648,22.58,52.24,43.8,1.1,50.9,0
2026-06-01T08:21:00Z,545562147,2147483648,34.98,55.52,30.0,0.0,70.0,0
2026-06-01T08:21:30Z,574963467,2147483648,19.12,48.3,51.7,0.0,50.0,0
2026-06-01T08:22:00Z,458447413,2147483648,38.32,56.64,46.3,1.55,35.3,0
2026-06-01T08:22:30Z,510509394,2147483648,16.5,60.48,92.0,0.0,66.9,0
2026-06-01T08:23:00Z,610388928,2147483648,30.81,55.14,30.0,0.0,81.1,0
2026-06-01T08:23:30Z,508205351,2147483648,28.06,47.54,35.4,0.0,36.2,0
2026-06-01T08:24:00Z,541962283,2147483648,33.16,50.43,44.3,0.77,64.9,0
2026-06-01T08:24:30Z,577277503,2147483648,39.48,62.34,43.1,0.0,94.9,0
2026-06-01T08:25:00Z,522418280,2147483648,39.73,57.9,55.4,1.23,27.6,0
2026-06-01T08:25:30Z,579322010,2147483648,24.29,52.49,50.7,1.78,66.2,0
2026-06-01T08:26:00Z,504733437,2147483648,25.86,51.93,68.2,1.22,43.7,0
2026-06-01T08:26:30Z,488391030,2147483648,16.05,55.46,30.0,0.0,54.6,0
2026-06-01T08:27:00Z,509431854,2147483648,9.12,54.73,46.3,0.0,67.7,0
2026-06-01T08:27:30Z,498633675,2147483648,22.23,58.65,48.3,0.84,49.7,0
2026-06-01T08:28:00Z,556407556,2147483648,29.0,56.49,101.7,0.0,33.1,0
2026-06-01T08:28:30Z,546375475,2147483648,36.13,57.49,58.0,0.0,70.0,0
2026-06-01T08:29:00Z,569420800,2147483648,20.95,63.03,30.0,1.91,58.1,0
