timestamp,http_requests_per_sec,http_p99_latency_ms,http_5xx_rate,upstream_timeout_rate
2026-06-01T03:44:00Z,12.73,97.5,0.32,0.37
2026-06-01T03:44:30Z,10.61,40.0,0.2,0.1
2026-06-01T03:45:00Z,11.34,48.5,0.12,0.27
2026-06-01T03:45:30Z,12.37,92.3,0.01,0.02
2026-06-01T03:46:00Z,9.81,65.9,0.28,0.47
2026-06-01T03:46:30Z,11.47,40.0,0.34,0.14
2026-06-01T03:47:00Z,15.5,47.0,0.13,0.06
2026-06-01T03:47:30Z,13.51,89.5,0.39,0.44
2026-06-01T03:48:00Z,14.43,64.6,0.37,0.05
2026-06-01T03:48:30Z,16.89,55.0,0.33,0.39
2026-06-01T03:49:00Z,14.36,56.3,0.01,0.05
2026-06-01T03:49:30Z,12.61,74.4,0.27,0.33
2026-06-01T03:50:00Z,14.34,40.5,0.38,0.44
2026-06-01T03:50:30Z,13.53,106.8,0.25,0.15
2026-06-01T03:51:00Z,11.38,50.0,0.2,0.12
2026-06-01T03:51:30Z,13.57,48.0,0.06,0.11
2026-06-01T03:52:00Z,12.63,40.0,0.13,0.46
2026-06-01T03:52:30Z,11.84,78.5,0.22,0.3
2026-06-01T03:53:00Z,12.67,82.9,0.35,0.2
2026-06-01T03:53:30Z,11.83,78.3,0.38,0.19
2026-06-01T03:54:00Z,9.28,55.9,0.2,0.31
2026-06-01T03:54:30Z,11.56,53.3,0.11,0.33
2026-06-01T03:55:00Z,13.45,84.2,0.11,0.19
2026-06-01T03:55:30Z,10.76,47.6,0.04,0.28
2026-06-01T03:56:00Z,11.59,40.0,0.39,0.42
2026-06-01T03:56:30Z,9.67,40.0,0.38,0.26
2026-06-01T03:57:00Z,11.23,71.8,0.2,0.06
2026-06-01T03:57:30Z,11.92,40.0,0.35,0.07
2026-06-01T03:58:00Z,13.97,40.0,0.18,0.18
2026-06-01T03:58:30Z,11.45,67.9,0.15,0.04
2026-06-01T03:59:00Z,12.22,58.8,0.08,0.49
2026-06-01T03:59:30Z,12.66,40.0,0.15,0.13
2026-06-01T04:00:00Z,16.2,51.1,0.04,0.43
2026-06-01T04:00:30Z,13.38,82.2,0.11,0.25
2026-06-01T04:01:00Z,10.8,51.8,0.03,0.0
2026-06-01T04:01:30Z,9.63,61.8,0.28,0.28
2026-06-01T04:02:00Z,11.95,46.8,0.32,0.03
2026-06-01T04:02:30Z,17.11,56.0,0.23,0.21
2026-06-01T04:03:00Z,16.69,47.6,0.02,0.43
2026-06-01T04:03:30Z,12.12,46.6,0.28,0.11
2026-06-01T04:04:00Z,11.04,58.1,0.4,0.06
2026-06-01T04:04:30Z,13.03,85.0,0.36,0.07
2026-06-01T04:05:00Z,10.77,40.0,0.1,0.2
2026-06-01T04:05:30Z,15.81,40.0,0.19,0.28
2026-06-01T04:06:00Z,13.35,83.0,0.31,0.33
2026-06-01T04:06:30Z,15.4,40.0,0.23,0.02
2026-06-01T04:07:00Z,11.75,67.0,0.38,0.36
2026-06-01T04:07:30Z,16.0,75.5,0.12,0.31
2026-06-01T04:08:00Z,16.2,95.3,0.02,0.48
2026-06-01T04:08:30Z,12.5,102.1,0.33,0.21
2026-06-01T04:09:00Z,13.68,49.7,0.27,0.12
2026-06-01T04:09:30Z,17.44,92.1,0.14,0.09
2026-06-01T04:10:00Z,12.18,61.2,0.27,0.15
2026-06-01T04:10:30Z,12.49,40.0,0.4,0.08
2026-06-01T04:11:00Z,13.94,66.2,0.37,0.45
2026-06-01T04:11:30Z,11.57,65.6,0.11,0.01
2026-06-01T04:12:00Z,11.84,77.8,0.09,0.26
2026-06-01T04:12:30Z,9.88,51.5,0.18,0.41
2026-06-01T04:13:00Z,15.75,50.3,0.01,0.07
2026-06-01T04:13:30Z,14.96,69.1,0.04,0.2
2026-06-01T04:14:00Z,13.85,81.4,0.19,0.48
2026-06-01T04:14:30Z,15.08,94.3,0.19,0.45
2026-06-01T04:15:00Z,12.92,70.3,0.03,0.39
2026-06-01T04:15:30Z,10.66,43.1,0.15,0.12
2026-06-01T04:16:00Z,9.97,62.1,0.38,0.38
2026-06-01T04:16:30Z,12.21,105.3,0.27,0.09
2026-06-01T04:17:00Z,13.38,73.6,0.0,0.11
2026-06-01T04:17:30Z,10.17,73.2,0.06,0.25
2026-06-01T04:18:00Z,13.65,58.3,0.09,0.34
2026-06-01T04:18:30Z,13.07,59.3,0.16,0.23
2026-06-01T04:19:00Z,10.85,40.0,0.12,0.29
2026-06-01T04:19:30Z,14.5,74.2,0.22,0.38
2026-06-01T04:20:00Z,12.49,40.0,0.34,0.35
2026-06-01T04:20:30Z,15.11,68.6,0.34,0.47
2026-06-01T04:21:00Z,15.51,65.2,0.15,0.39
2026-06-01T04:21:30Z,12.6,98.3,0.25,0.25
2026-06-01T04:22:00Z,10.54,101.1,0.21,0.05
2026-06-01T04:22:30Z,14.39,62.3,0.31,0.1
2026-06-01T04:23:00Z,16.09,76.1,0.14,0.43
2026-06-01T04:23:30Z,9.85,73.2,0.05,0.05
2026-06-01T04:24:00Z,14.23,67.9,0.21,0.25
2026-06-01T04:24:30Z,16.51,59.4,0.02,0.46
2026-06-01T04:25:00Z,14.55,81.7,0.18,0.16
2026-06-01T04:25:30Z,14.92,50.6,0.31,0.12
2026-06-01T04:26:00Z,13.6,67.7,0.14,0.31
2026-06-01T04:26:30Z,14.08,51.4,0.22,0.46
2026-06-01T04:27:00Z,13.4,46.6,0.19,0.44
2026-06-01T04:27:30Z,13.26,45.8,0.15,0.01
2026-06-01T04:28:00Z,12.05,72.5,0.36,0.42
2026-06-01T04:28:30Z,15.53,44.6,0.06,0.11
2026-06-01T04:29:00Z,12.41,40.0,0.2,0.02
2026-06-01T04:29:30Z,14.98,40.0,0.35,0.14
2026-06-01T04:30:00Z,9.33,40.0,0.15,0.04
2026-06-01T04:30:30Z,17.16,55.5,0.12,0.1
2026-06-01T04:31:00Z,18.31,63.0,0.3,0.19
2026-06-01T04:31:30Z,12.45,71.3,0.29,0.11
2026-06-01T04:32:00Z,15.94,40.0,0.01,0.45
2026-06-01T04:32:30Z,15.34,47.7,0.05,0.43
2026-06-01T04:33:00Z,15.07,90.4,0.04,0.24
2026-06-01T04:33:30Z,14.69,106.1,0.15,0.49
2026-06-01T04:34:00Z,15.31,57.2,0.09,0.01
2026-06-01T04:34:30Z,17.29,56.8,0.36,0.49
2026-06-01T04:35:00Z,13.56,58.9,0.19,0.01
2026-06-01T04:35:30Z,13.74,50.4,0.05,0.1
2026-06-01T04:36:00Z,13.27,57.9,0.3,0.29
2026-06-01T04:36:30Z,14.88,82.5,0.08,0.27
2026-06-01T04:37:00Z,10.84,74.6,0.05,0.24
2026-06-01T04:37:30Z,15.98,40.0,0.33,0.26
2026-06-01T04:38:00Z,12.54,54.2,0.06,0.24
2026-06-01T04:38:30Z,14.29,68.3,0.25,0.17
2026-06-01T04:39:00Z,15.63,86.2,0.09,0.18
2026-06-01T04:39:30Z,16.24,92.4,0.13,0.5
2026-06-01T04:40:00Z,15.18,40.0,0.05,0.04
2026-06-01T04:40:30Z,13.75,98.2,0.31,0.24
2026-06-01T04:41:00Z,13.65,51.4,0.11,0.37
2026-06-01T04:41:30Z,15.08,57.1,0.1,0.4
2026-06-01T04:42:00Z,15.4,40.0,0.14,0.31
2026-06-01T04:42:30Z,16.92,72.9,0.15,0.12
2026-06-01T04:43:00Z,11.97,74.7,0.26,0.4
2026-06-01T04:43:30Z,14.7,40.0,0.29,0.23
2026-06-01T04:44:00Z,13.48,67.2,0.08,0.14
2026-06-01T04:44:30Z,11.82,65.7,0.09,0.19
2026-06-01T04:45:00Z,15.79,58.0,0.12,0.05
2026-06-01T04:45:30Z,15.05,84.6,0.1,0.38
2026-06-01T04:46:00Z,16.63,40.0,0.37,0.05
2026-06-01T04:46:30Z,11.46,59.4,0.18,0.41
2026-06-01T04:47:00Z,13.38,86.1,0.18,0.13
2026-06-01T04:47:30Z,14.48,40.0,0.21,0.12
2026-06-01T04:48:00Z,10.54,50.6,0.11,0.09
2026-06-01T04:48:30Z,15.29,47.4,0.12,0.12
2026-06-01T04:49:00Z,19.63,97.6,0.34,0.32
2026-06-01T04:49:30Z,17.76,107.4,0.21,0.49
2026-06-01T04:50:00Z,15.62,76.8,0.31,0.08
2026-06-01T04:50:30Z,12.56,80.9,0.09,0.41
2026-06-01T04:51:00Z,16.34,43.9,0.35,0.46
2026-06-01T04:51:30Z,10.35,71.2,0.27,0.32
2026-06-01T04:52:00Z,15.34,80.9,0.34,0.47
2026-06-01T04:52:30Z,12.53,61.8,0.12,0.15
2026-06-01T04:53:00Z,12.07,65.3,0.18,0.35
2026-06-01T04:53:30Z,13.1,40.0,0.11,0.2
2026-06-01T04:54:00Z,14.86,42.0,0.06,0.39
2026-06-01T04:54:30Z,18.31,40.0,0.23,0.01
2026-06-01T04:55:00Z,13.34,55.7,0.08,0.14
2026-06-01T04:55:30Z,10.87,112.1,0.0,0.38
2026-06-01T04:56:00Z,16.41,52.4,0.15,0.27
2026-06-01T04:56:30Z,16.84,40.4,0.33,0.34
2026-06-01T04:57:00Z,11.73,66.3,0.16,0.13
2026-06-01T04:57:30Z,12.03,55.8,0.2,0.35
2026-06-01T04:58:00Z,12.78,72.7,0.4,0.2
2026-06-01T04:58:30Z,13.8,40.0,0.22,0.36
2026-06-01T04:59:00Z,15.31,71.5,0.07,0.16
2026-06-01T04:59:30Z,12.63,66.1,0.31,0.05
2026-06-01T05:00:00Z,13.22,46.3,0.17,0.27
2026-06-01T05:00:30Z,15.63,78.6,0.36,0.34
2026-06-01T05:01:00Z,11.39,40.0,0.05,0.08
2026-06-01T05:01:30Z,14.64,66.9,0.35,0.0
2026-06-01T05:02:00Z,12.05,40.0,0.29,0.06
2026-06-01T05:02:30Z,13.94,90.1,0.05,0.36
2026-06-01T05:03:00Z,14.35,56.0,0.36,0.1
2026-06-01T05:03:30Z,17.31,48.8,0.03,0.36
2026-06-01T05:04:00Z,12.27,40.0,0.35,0.33
2026-06-01T05:04:30Z,14.12,89.6,0.15,0.37
2026-06-01T05:05:00Z,16.37,55.6,0.13,0.16
2026-06-01T05:05:30Z,15.14,40.0,0.26,0.03
2026-06-01T05:06:00Z,17.74,40.0,0.11,0.29
2026-06-01T05:06:30Z,16.11,40.0,0.38,0.03
2026-06-01T05:07:00Z,17.05,40.0,0.05,0.41
2026-06-01T05:07:30Z,18.17,40.0,0.33,0.19
2026-06-01T05:08:00Z,16.82,40.0,0.13,0.11
2026-06-01T05:08:30Z,13.65,96.9,0.09,0.21
2026-06-01T05:09:00Z,17.98,53.3,0.3,0.06
2026-06-01T05:09:30Z,12.45,63.3,0.38,0.22
2026-06-01T05:10:00Z,13.28,58.6,0.25,0.29
2026-06-01T05:10:30Z,14.65,77.8,0.3,0.4
2026-06-01T05:11:00Z,13.69,51.0,0.36,0.24
2026-06-01T05:11:30Z,15.67,71.4,0.14,0.05
2026-06-01T05:12:00Z,12.19,75.4,0.16,0.42
2026-06-01T05:12:30Z,14.31,51.6,0.29,0.12
2026-06-01T05:13:00Z,14.77,44.9,0.17,0.45
2026-06-01T05:13:30Z,16.17,44.2,0.28,0.01
2026-06-01T05:14:00Z,12.22,60.3,0.01,0.19
2026-06-01T05:14:30Z,13.83,43.2,0.06,0.28
2026-06-01T05:15:00Z,15.73,41.0,0.04,0.28
2026-06-01T05:15:30Z,13.35,78.2,0.2,0.32
2026-06-01T05:16:00Z,10.14,43.5,0.11,0.33
2026-06-01T05:16:30Z,16.34,40.0,0.22,0.28
2026-06-01T05:17:00Z,10.16,40.2,0.13,0.47
2026-06-01T05:17:30Z,16.35,64.8,0.04,0.25
2026-06-01T05:18:00Z,14.04,53.3,0.29,0.03
2026-06-01T05:18:30Z,19.16,75.0,0.24,0.44
2026-06-01T05:19:00Z,14.04,78.2,0.17,0.33
2026-06-01T05:19:30Z,17.09,71.2,0.26,0.26
2026-06-01T05:20:00Z,18.42,44.3,0.36,0.25
2026-06-01T05:20:30Z,15.06,80.1,0.27,0.28
2026-06-01T05:21:00Z,16.11,40.0,0.02,0.15
2026-06-01T05:21:30Z,15.96,99.8,0.02,0.48
2026-06-01T05:22:00Z,15.04,57.1,0.34,0.24
2026-06-01T05:22:30Z,14.26,66.5,0.15,0.04
2026-06-01T05:23:00Z,15.43,78.3,0.31,0.23
2026-06-01T05:23:30Z,16.53,81.2,0.02,0.01
2026-06-01T05:24:00Z,14.33,62.7,0.34,0.42
2026-06-01T05:24:30Z,16.95,67.0,0.27,0.32
2026-06-01T05:25:00Z,10.5,74.1,0.18,0.34
2026-06-01T05:25:30Z,16.34,68.6,0.03,0.1
2026-06-01T05:26:00Z,14.67,53.9,0.31,0.15
2026-06-01T05:26:30Z,17.31,81.3,0.02,0.2
2026-06-01T05:27:00Z,15.1,40.0,0.15,0.49
2026-06-01T05:27:30Z,18.22,40.0,0.31,0.36
2026-06-01T05:28:00Z,16.91,74.6,0.03,0.33
2026-06-01T05:28:30Z,15.01,68.5,0.08,0.41
2026-06-01T05:29:00Z,14.64,56.2,0.1,0.3
2026-06-01T05:29:30Z,14.2,89.6,0.21,0.14
2026-06-01T05:30:00Z,16.26,40.0,0.04,0.39
2026-06-01T05:30:30Z,16.23,40.0,0.08,0.47
2026-06-01T05:31:00Z,15.15,51.4,0.13,0.28
2026-06-01T05:31:30Z,16.31,55.9,0.05,0.21
2026-06-01T05:32:00Z,14.31,59.2,0.23,0.18
2026-06-01T05:32:30Z,14.65,67.3,0.28,0.22
2026-06-01T05:33:00Z,18.3,68.5,0.26,0.21
2026-06-01T05:33:30Z,13.52,40.0,0.18,0.2
2026-06-01T05:34:00Z,16.91,80.8,0.27,0.23
2026-06-01T05:34:30Z,14.86,54.4,0.35,0.44
2026-06-01T05:35:00Z,16.08,40.0,0.38,0.05
2026-06-01T05:35:30Z,16.41,41.3,0.18,0.04
2026-06-01T05:36:00Z,16.46,40.0,0.07,0.23
2026-06-01T05:36:30Z,17.6,61.7,0.16,0.14
2026-06-01T05:37:00Z,13.21,40.0,0.35,0.45
2026-06-01T05:37:30Z,14.05,82.1,0.19,0.19
2026-06-01T05:38:00Z,18.34,40.0,0.37,0.02
2026-06-01T05:38:30Z,16.64,43.1,0.19,0.45
2026-06-01T05:39:00Z,16.35,83.8,0.32,0.08
2026-06-01T05:39:30Z,18.91,64.6,0.02,0.46
2026-06-01T05:40:00Z,16.33,109.2,0.29,0.42
2026-06-01T05:40:30Z,16.06,81.3,0.27,0.12
2026-06-01T05:41:00Z,16.7,67.4,0.29,0.13
2026-06-01T05:41:30Z,14.77,92.8,0.06,0.26
2026-06-01T05:42:00Z,16.8,40.0,0.15,0.46
2026-06-01T05:42:30Z,16.48,59.1,0.04,0.09
2026-06-01T05:43:00Z,16.44,70.4,0.36,0.38
2026-06-01T05:43:30Z,13.74,47.8,0.31,0.22
2026-06-01T05:44:00Z,15.65,40.0,0.11,0.15
2026-06-01T05:44:30Z,11.12,66.9,0.26,0.03
2026-06-01T05:45:00Z,15.93,51.6,0.22,0.06
2026-06-01T05:45:30Z,16.69,60.6,0.1,0.45
2026-06-01T05:46:00Z,16.25,61.5,0.16,0.38
2026-06-01T05:46:30Z,13.93,40.8,0.29,0.28
2026-06-01T05:47:00Z,19.16,83.9,0.15,0.13
2026-06-01T05:47:30Z,17.25,40.0,0.2,0.43
2026-06-01T05:48:00Z,16.55,45.7,0.31,0.49
2026-06-01T05:48:30Z,16.34,60.7,0.24,0.23
2026-06-01T05:49:00Z,18.22,40.0,0.07,0.17
2026-06-01T05:49:30Z,16.93,64.9,0.01,0.04
2026-06-01T05:50:00Z,16.58,40.0,0.18,0.38
2026-06-01T05:50:30Z,15.44,61.2,0.34,0.07
2026-06-01T05:51:00Z,14.77,68.0,0.21,0.36
2026-06-01T05:51:30Z,16.72,40.0,0.07,0.32
2026-06-01T05:52:00Z,18.41,74.4,0.1,0.1
2026-06-01T05:52:30Z,13.13,52.4,0.27,0.06
2026-06-01T05:53:00Z,20.39,55.0,0.07,0.19
2026-06-01T05:53:30Z,14.29,48.4,0.09,0.14
2026-06-01T05:54:00Z,15.99,70.8,0.32,0.21
2026-06-01T05:54:30Z,14.99,66.1,0.33,0.09
2026-06-01T05:55:00Z,15.22,64.7,0.13,0.33
2026-06-01T05:55:30Z,15.33,97.6,0.02,0.4
2026-06-01T05:56:00Z,16.74,40.0,0.09,0.06
2026-06-01T05:56:30Z,17.41,45.0,0.39,0.4
2026-06-01T05:57:00Z,18.11,88.2,0.25,0.46
2026-06-01T05:57:30Z,13.85,91.2,0.09,0.18
2026-06-01T05:58:00Z,17.76,51.7,0.01,0.07
2026-06-01T05:58:30Z,13.28,40.0,0.31,0.38
2026-06-01T05:59:00Z,18.06,43.9,0.07,0.22
2026-06-01T05:59:30Z,14.48,54.5,0.32,0.01
2026-06-01T06:00:00Z,14.94,67.2,0.23,0.3
2026-06-01T06:00:30Z,16.34,50.8,0.2,0.33
2026-06-01T06:01:00Z,15.43,55.2,0.25,0.12
2026-06-01T06:01:30Z,13.08,101.5,0.14,0.38
2026-06-01T06:02:00Z,12.38,53.5,0.23,0.29
2026-06-01T06:02:30Z,16.74,82.9,0.23,0.13
2026-06-01T06:03:00Z,17.76,59.9,0.34,0.44
2026-06-01T06:03:30Z,15.58,74.4,0.35,0.24
2026-06-01T06:04:00Z,15.08,55.2,0.15,0.32
2026-06-01T06:04:30Z,18.05,48.9,0.24,0.45
2026-06-01T06:05:00Z,15.47,62.8,0.37,0.49
2026-06-01T06:05:30Z,18.08,50.0,0.13,0.09
2026-06-01T06:06:00Z,15.88,63.2,0.28,0.23
2026-06-01T06:06:30Z,16.49,40.0,0.28,0.43
2026-06-01T06:07:00Z,18.94,100.9,0.02,0.29
2026-06-01T06:07:30Z,16.25,95.4,0.33,0.37
2026-06-01T06:08:00Z,14.75,92.4,0.37,0.38
2026-06-01T06:08:30Z,17.94,50.7,0.3,0.07
2026-06-01T06:09:00Z,18.15,60.5,0.36,0.28
2026-06-01T06:09:30Z,15.97,62.0,0.4,0.17
2026-06-01T06:10:00Z,16.45,48.8,0.08,0.34
2026-06-01T06:10:30Z,16.22,52.5,0.04,0.32
2026-06-01T06:11:00Z,16.65,87.0,0.12,0.14
2026-06-01T06:11:30Z,18.66,69.0,0.23,0.16
2026-06-01T06:12:00Z,13.22,62.6,0.01,0.27
2026-06-01T06:12:30Z,14.38,40.0,0.28,0.0
2026-06-01T06:13:00Z,17.89,76.3,0.29,0.45
2026-06-01T06:13:30Z,16.95,40.0,0.19,0.3
2026-06-01T06:14:00Z,17.87,40.0,0.35,0.01
2026-06-01T06:14:30Z,14.89,80.2,0.02,0.26
2026-06-01T06:15:00Z,14.79,66.0,0.05,0.07
2026-06-01T06:15:30Z,14.73,73.8,0.38,0.36
2026-06-01T06:16:00Z,17.34,109.4,0.08,0.41
2026-06-01T06:16:30Z,20.78,54.6,0.07,0.47
2026-06-01T06:17:00Z,19.63,52.9,0.39,0.26
2026-06-01T06:17:30Z,19.01,80.5,0.21,0.28
2026-06-01T06:18:00Z,21.5,101.4,0.03,0.07
2026-06-01T06:18:30Z,15.69,40.0,0.0,0.39
2026-06-01T06:19:00Z,14.2,69.5,0.17,0.2
2026-06-01T06:19:30Z,15.49,58.7,0.28,0.08
2026-06-01T06:20:00Z,17.14,52.7,0.27,0.11
2026-06-01T06:20:30Z,20.43,59.8,0.07,0.38
2026-06-01T06:21:00Z,18.27,71.8,0.35,0.2
2026-06-01T06:21:30Z,18.19,65.6,0.3,0.2
2026-06-01T06:22:00Z,20.15,84.4,0.32,0.23
2026-06-01T06:22:30Z,16.91,100.8,0.33,0.01
2026-06-01T06:23:00Z,15.44,58.2,0.26,0.08
2026-06-01T06:23:30Z,14.97,62.7,0.19,0.2
2026-06-01T06:24:00Z,17.36,60.2,0.2,0.32
2026-06-01T06:24:30Z,15.33,43.8,0.36,0.07
2026-06-01T06:25:00Z,17.74,74.6,0.33,0.02
2026-06-01T06:25:30Z,17.51,84.8,0.14,0.48
2026-06-01T06:26:00Z,19.66,73.6,0.33,0.02
2026-06-01T06:26:30Z,17.42,40.0,0.0,0.37
2026-06-01T06:27:00Z,17.71,47.0,0.18,0.04
2026-06-01T06:27:30Z,19.46,84.7,0.11,0.15
2026-06-01T06:28:00Z,17.63,52.9,0.3,0.22
2026-06-01T06:28:30Z,18.87,52.4,0.27,0.19
2026-06-01T06:29:00Z,18.46,97.2,0.1,0.45
2026-06-01T06:29:30Z,19.76,43.9,0.33,0.3
2026-06-01T06:30:00Z,20.29,52.7,0.3,0.05
2026-06-01T06:30:30Z,15.3,66.8,0.02,0.34
2026-06-01T06:31:00Z,17.15,72.9,0.36,0.19
2026-06-01T06:31:30Z,17.97,80.4,0.2,0.14
2026-06-01T06:32:00Z,16.4,87.4,0.08,0.24
2026-06-01T06:32:30Z,16.75,80.6,0.13,0.27
2026-06-01T06:33:00Z,18.92,83.8,0.22,0.12
2026-06-01T06:33:30Z,17.36,47.2,0.03,0.03
2026-06-01T06:34:00Z,15.96,40.0,0.22,0.3
2026-06-01T06:34:30Z,17.59,40.0,0.26,0.48
2026-06-01T06:35:00Z,22.15,57.0,0.04,0.09
2026-06-01T06:35:30Z,21.23,82.5,0.08,0.49
2026-06-01T06:36:00Z,17.79,83.1,0.06,0.25
2026-06-01T06:36:30Z,18.76,95.7,0.18,0.29
2026-06-01T06:37:00Z,19.52,82.3,0.14,0.3
2026-06-01T06:37:30Z,17.18,60.8,0.21,0.34
2026-06-01T06:38:00Z,19.03,40.0,0.36,0.34
2026-06-01T06:38:30Z,18.85,40.0,0.09,0.17
2026-06-01T06:39:00Z,18.01,84.1,0.07,0.2
2026-06-01T06:39:30Z,17.79,80.4,0.17,0.05
2026-06-01T06:40:00Z,17.08,40.0,0.15,0.3
2026-06-01T06:40:30Z,14.22,64.6,0.29,0.23
2026-06-01T06:41:00Z,19.12,45.3,0.21,0.02
2026-06-01T06:41:30Z,17.99,85.1,0.39,0.43
2026-06-01T06:42:00Z,17.5,87.1,0.31,0.13
2026-06-01T06:42:30Z,19.89,57.5,0.03,0.32
2026-06-01T06:43:00Z,18.63,55.3,0.28,0.47
2026-06-01T06:43:30Z,18.69,70.5,0.23,0.06
2026-06-01T06:44:00Z,18.33,79.1,0.22,0.48
2026-06-01T06:44:30Z,19.02,40.0,0.13,0.19
2026-06-01T06:45:00Z,17.17,68.3,0.15,0.28
2026-06-01T06:45:30Z,18.3,91.4,0.36,0.14
2026-06-01T06:46:00Z,21.42,65.6,0.12,0.49
2026-06-01T06:46:30Z,13.86,64.8,0.08,0.47
2026-06-01T06:47:00Z,14.44,40.0,0.05,0.16
2026-06-01T06:47:30Z,17.15,40.3,0.03,0.05
2026-06-01T06:48:00Z,19.24,40.0,0.1,0.1
2026-06-01T06:48:30Z,18.0,88.5,0.34,0.37
2026-06-01T06:49:00Z,17.81,83.0,0.29,0.46
2026-06-01T06:49:30Z,16.8,40.0,0.19,0.35
2026-06-01T06:50:00Z,19.78,113.6,0.32,0.23
2026-06-01T06:50:30Z,16.2,40.0,0.14,0.15
2026-06-01T06:51:00Z,15.05,43.6,0.33,0.16
2026-06-01T06:51:30Z,19.91,69.9,0.17,0.26
2026-06-01T06:52:00Z,14.85,51.6,0.35,0.31
2026-06-01T06:52:30Z,18.9,40.0,0.33,0.38
2026-06-01T06:53:00Z,18.2,69.8,0.19,0.45
2026-06-01T06:53:30Z,18.97,113.2,0.35,0.35
2026-06-01T06:54:00Z,18.61,50.7,0.09,0.02
2026-06-01T06:54:30Z,17.56,58.8,0.09,0.12
2026-06-01T06:55:00Z,19.03,40.0,0.02,0.16
2026-06-01T06:55:30Z,20.76,77.4,0.39,0.45
2026-06-01T06:56:00Z,20.08,40.0,0.35,0.46
2026-06-01T06:56:30Z,21.34,75.8,0.33,0.29
2026-06-01T06:57:00Z,19.13,63.1,0.3,0.35
2026-06-01T06:57:30Z,20.63,88.1,0.08,0.36
2026-06-01T06:58:00Z,18.02,51.1,0.31,0.13
2026-06-01T06:58:30Z,20.59,50.9,0.35,0.02
2026-06-01T06:59:00Z,17.45,87.6,0.37,0.45
2026-06-01T06:59:30Z,17.17,40.0,0.06,0.32
2026-06-01T07:00:00Z,17.34,63.0,0.3,0.11
2026-06-01T07:00:30Z,17.38,40.0,0.08,0.19
2026-06-01T07:01:00Z,18.74,80.2,0.18,0.29
2026-06-01T07:01:30Z,21.87,107.6,0.14,0.46
2026-06-01T07:02:00Z,16.57,65.4,0.12,0.35
2026-06-01T07:02:30Z,17.89,40.0,0.16,0.32
2026-06-01T07:03:00Z,18.53,43.0,0.11,0.39
2026-06-01T07:03:30Z,21.38,59.6,0.27,0.41
2026-06-01T07:04:00Z,20.32,56.8,0.31,0.33
2026-06-01T07:04:30Z,14.28,72.4,0.09,0.48
2026-06-01T07:05:00Z,21.83,99.8,0.37,0.26
2026-06-01T07:05:30Z,17.96,40.0,0.19,0.14
2026-06-01T07:06:00Z,20.43,73.9,0.3,0.44
2026-06-01T07:06:30Z,17.23,79.4,0.33,0.36
2026-06-01T07:07:00Z,19.56,40.0,0.18,0.32
2026-06-01T07:07:30Z,18.55,68.4,0.12,0.43
2026-06-01T07:08:00Z,21.47,63.7,0.22,0.13
2026-06-01T07:08:30Z,18.16,99.6,0.28,0.43
2026-06-01T07:09:00Z,15.97,63.4,0.01,0.01
2026-06-01T07:09:30Z,20.26,55.1,0.16,0.03
2026-06-01T07:10:00Z,18.32,92.2,0.19,0.29
2026-06-01T07:10:30Z,20.96,49.6,0.39,0.23
2026-06-01T07:11:00Z,22.98,40.0,0.39,0.26
2026-06-01T07:11:30Z,22.6,40.0,0.05,0.05
2026-06-01T07:12:00Z,17.21,40.0,0.36,0.43
2026-06-01T07:12:30Z,18.1,40.4,0.14,0.07
2026-06-01T07:13:00Z,18.59,82.1,0.05,0.49
2026-06-01T07:13:30Z,22.47,51.5,0.04,0.31
2026-06-01T07:14:00Z,19.42,59.9,0.35,0.39
2026-06-01T07:14:30Z,16.74,63.1,0.36,0.13
2026-06-01T07:15:00Z,21.27,49.5,0.39,0.45
2026-06-01T07:15:30Z,18.49,40.0,0.37,0.3
2026-06-01T07:16:00Z,19.8,74.8,0.29,0.06
2026-06-01T07:16:30Z,18.69,40.0,0.26,0.04
2026-06-01T07:17:00Z,16.64,49.1,0.28,0.24
2026-06-01T07:17:30Z,20.33,73.4,0.12,0.04
2026-06-01T07:18:00Z,17.08,54.1,0.27,0.01
2026-06-01T07:18:30Z,17.98,76.1,0.31,0.28
2026-06-01T07:19:00Z,17.77,83.4,0.03,0.08
2026-06-01T07:19:30Z,20.13,114.0,0.26,0.29
2026-06-01T07:20:00Z,16.53,67.6,0.29,0.21
2026-06-01T07:20:30Z,20.16,40.0,0.34,0.16
2026-06-01T07:21:00Z,20.17,40.0,0.1,0.34
2026-06-01T07:21:30Z,17.2,56.0,0.28,0.43
2026-06-01T07:22:00Z,17.82,40.0,0.13,0.35
2026-06-01T07:22:30Z,19.99,49.0,0.24,0.05
2026-06-01T07:23:00Z,18.51,40.0,0.02,0.43
2026-06-01T07:23:30Z,20.92,61.5,0.15,0.22
2026-06-01T07:24:00Z,21.9,55.2,0.3,0.46
2026-06-01T07:24:30Z,19.09,40.0,0.28,0.15
2026-06-01T07:25:00Z,19.42,40.0,0.19,0.1
2026-06-01T07:25:30Z,17.98,48.5,0.09,0.47
2026-06-01T07:26:00Z,17.99,87.5,0.38,0.03
2026-06-01T07:26:30Z,19.79,70.2,0.25,0.22
2026-06-01T07:27:00Z,20.9,69.0,0.24,0.13
2026-06-01T07:27:30Z,18.45,63.9,0.17,0.41
2026-06-01T07:28:00Z,17.39,80.6,0.32,0.38
2026-06-01T07:28:30Z,18.43,62.3,0.01,0.0
