timestamp,http_requests_per_sec,http_p99_latency_ms,http_5xx_rate,upstream_timeout_rate
2026-06-01T03:44:00Z,18.16,20.5,0.36,0.73
2026-06-01T03:44:30Z,17.51,53.1,0.52,0.69
2026-06-01T03:45:00Z,23.64,46.3,0.28,0.16
2026-06-01T03:45:30Z,20.39,61.1,0.05,0.69
2026-06-01T03:46:00Z,18.7,38.5,0.41,0.22
2026-06-01T03:46:30Z,22.54,46.8,0.57,0.75
2026-06-01T03:47:00Z,24.96,53.2,0.24,0.28
2026-06-01T03:47:30Z,18.84,32.7,0.7,0.1
2026-06-01T03:48:00Z,16.09,90.5,0.37,0.16
2026-06-01T03:48:30Z,16.07,23.5,0.72,0.01
2026-06-01T03:49:00Z,23.08,65.7,0.64,0.48
2026-06-01T03:49:30Z,19.79,51.5,0.42,0.57
2026-06-01T03:50:00Z,18.84,61.0,0.36,0.02
2026-06-01T03:50:30Z,13.24,32.8,0.31,0.4
2026-06-01T03:51:00Z,16.94,20.0,0.32,0.56
2026-06-01T03:51:30Z,26.63,50.7,0.0,1.0
2026-06-01T03:52:00Z,17.91,63.3,0.56,0.01
2026-06-01T03:52:30Z,21.46,20.0,0.17,0.95
2026-06-01T03:53:00Z,20.03,43.0,0.3,0.18
2026-06-01T03:53:30Z,14.2,20.0,0.4,0.75
2026-06-01T03:54:00Z,21.54,81.7,0.64,0.65
2026-06-01T03:54:30Z,19.24,52.4,0.38,0.46
2026-06-01T03:55:00Z,10.9,38.2,0.5,0.66
2026-06-01T03:55:30Z,23.54,32.0,0.12,0.21
2026-06-01T03:56:00Z,22.29,64.5,0.67,0.35
2026-06-01T03:56:30Z,19.55,20.0,0.36,0.82
2026-06-01T03:57:00Z,18.18,38.4,0.67,0.68
2026-06-01T03:57:30Z,16.41,74.2,0.45,0.82
2026-06-01T03:58:00Z,25.04,39.4,0.68,0.29
2026-06-01T03:58:30Z,13.09,20.0,0.73,0.71
2026-06-01T03:59:00Z,23.73,52.8,0.19,0.97
2026-06-01T03:59:30Z,21.73,40.7,0.46,0.23
2026-06-01T04:00:00Z,19.36,43.9,0.37,0.16
2026-06-01T04:00:30Z,21.88,20.0,0.47,0.67
2026-06-01T04:01:00Z,26.43,35.8,0.68,0.68
2026-06-01T04:01:30Z,26.62,26.9,0.58,0.26
2026-06-01T04:02:00Z,17.41,31.3,0.45,0.42
2026-06-01T04:02:30Z,10.29,20.3,0.71,0.33
2026-06-01T04:03:00Z,13.62,62.1,0.4,0.83
2026-06-01T04:03:30Z,18.12,68.1,0.1,0.34
2026-06-01T04:04:00Z,15.82,68.6,0.45,0.94
2026-06-01T04:04:30Z,20.57,20.0,0.6,0.41
2026-06-01T04:05:00Z,20.51,25.5,0.77,0.65
2026-06-01T04:05:30Z,17.69,22.2,0.3,0.9
2026-06-01T04:06:00Z,22.61,20.0,0.17,0.04
2026-06-01T04:06:30Z,21.21,61.6,0.16,0.53
2026-06-01T04:07:00Z,18.23,24.3,0.74,0.14
2026-06-01T04:07:30Z,16.26,49.6,0.12,0.63
2026-06-01T04:08:00Z,23.79,30.3,0.47,0.13
2026-06-01T04:08:30Z,21.45,64.3,0.42,0.65
2026-06-01T04:09:00Z,20.7,59.1,0.74,0.9
2026-06-01T04:09:30Z,17.24,23.5,0.13,0.73
2026-06-01T04:10:00Z,19.11,48.9,0.38,0.28
2026-06-01T04:10:30Z,22.82,26.7,0.22,0.21
2026-06-01T04:11:00Z,19.06,29.2,0.78,0.38
2026-06-01T04:11:30Z,23.72,25.3,0.52,0.13
2026-06-01T04:12:00Z,15.12,59.7,0.3,0.74
2026-06-01T04:12:30Z,23.64,31.3,0.73,0.59
2026-06-01T04:13:00Z,17.31,20.0,0.75,0.13
2026-06-01T04:13:30Z,24.85,32.0,0.28,0.71
2026-06-01T04:14:00Z,21.26,49.5,0.28,0.39
2026-06-01T04:14:30Z,18.71,36.7,0.72,0.31
2026-06-01T04:15:00Z,23.47,68.4,0.2,0.18
2026-06-01T04:15:30Z,24.89,20.0,0.29,0.67
2026-06-01T04:16:00Z,19.11,58.4,0.65,0.76
2026-06-01T04:16:30Z,10.53,36.0,0.51,0.17
2026-06-01T04:17:00Z,25.06,64.2,0.38,0.05
2026-06-01T04:17:30Z,21.87,72.7,0.18,0.9
2026-06-01T04:18:00Z,22.16,21.8,0.24,0.07
2026-06-01T04:18:30Z,25.18,36.4,0.29,0.56
2026-06-01T04:19:00Z,21.2,31.8,0.74,0.26
2026-06-01T04:19:30Z,16.29,66.3,0.06,0.6
2026-06-01T04:20:00Z,18.2,28.4,0.28,0.58
2026-06-01T04:20:30Z,19.41,27.1,0.5,0.16
2026-06-01T04:21:00Z,17.95,55.4,0.44,0.05
2026-06-01T04:21:30Z,26.74,27.0,0.21,0.86
2026-06-01T04:22:00Z,22.89,45.8,0.09,0.43
2026-06-01T04:22:30Z,19.22,41.5,0.3,0.27
2026-06-01T04:23:00Z,20.11,51.1,0.13,0.41
2026-06-01T04:23:30Z,22.61,20.0,0.64,0.14
2026-06-01T04:24:00Z,24.08,54.2,0.8,0.78
2026-06-01T04:24:30Z,15.12,29.0,0.43,0.26
2026-06-01T04:25:00Z,20.93,59.5,0.45,0.44
2026-06-01T04:25:30Z,22.59,21.3,0.52,0.83
2026-06-01T04:26:00Z,18.57,29.6,0.49,0.34
2026-06-01T04:26:30Z,14.06,31.7,0.66,0.99
2026-06-01T04:27:00Z,20.68,20.0,0.19,0.74
2026-06-01T04:27:30Z,17.55,55.2,0.02,0.15
2026-06-01T04:28:00Z,19.99,78.3,0.13,0.4
2026-06-01T04:28:30Z,17.24,59.1,0.49,0.98
2026-06-01T04:29:00Z,20.25,35.6,0.22,0.09
2026-06-01T04:29:30Z,19.62,57.1,0.56,0.41
2026-06-01T04:30:00Z,24.43,31.9,0.44,0.73
2026-06-01T04:30:30Z,26.76,20.0,0.65,0.82
2026-06-01T04:31:00Z,15.78,34.1,0.52,0.4
2026-06-01T04:31:30Z,22.26,35.3,0.17,0.37
2026-06-01T04:32:00Z,18.28,40.6,0.8,0.57
2026-06-01T04:32:30Z,15.73,36.2,0.48,0.99
2026-06-01T04:33:00Z,16.45,34.8,0.45,0.53
2026-06-01T04:33:30Z,21.05,20.0,0.17,0.02
2026-06-01T04:34:00Z,23.54,20.0,0.68,0.52
2026-06-01T04:34:30Z,12.86,44.6,0.6,0.67
2026-06-01T04:35:00Z,20.66,21.8,0.63,0.37
2026-06-01T04:35:30Z,23.87,32.5,0.08,0.45
2026-06-01T04:36:00Z,24.21,49.5,0.46,0.02
2026-06-01T04:36:30Z,22.79,20.0,0.69,0.35
2026-06-01T04:37:00Z,19.71,49.9,0.33,0.9
2026-06-01T04:37:30Z,30.1,57.6,0.58,0.81
2026-06-01T04:38:00Z,18.74,60.7,0.74,0.45
2026-06-01T04:38:30Z,26.66,36.6,0.71,0.45
2026-06-01T04:39:00Z,16.92,44.7,0.37,0.8
2026-06-01T04:39:30Z,13.01,48.7,0.25,0.55
2026-06-01T04:40:00Z,27.3,35.4,0.23,0.35
2026-06-01T04:40:30Z,20.47,38.9,0.7,0.78
2026-06-01T04:41:00Z,13.34,38.8,0.27,0.72
2026-06-01T04:41:30Z,18.12,43.6,0.27,0.87
2026-06-01T04:42:00Z,24.31,33.4,0.41,1.0
2026-06-01T04:42:30Z,20.48,49.1,0.65,0.75
2026-06-01T04:43:00Z,15.1,31.0,0.78,0.18
2026-06-01T04:43:30Z,21.01,39.4,0.6,0.53
2026-06-01T04:44:00Z,22.79,20.0,0.23,0.38
2026-06-01T04:44:30Z,20.62,26.0,0.09,0.99
2026-06-01T04:45:00Z,24.97,50.9,0.5,0.94
2026-06-01T04:45:30Z,26.07,79.4,0.61,0.17
2026-06-01T04:46:00Z,21.69,68.5,0.75,0.89
2026-06-01T04:46:30Z,17.14,67.6,0.67,0.12
2026-06-01T04:47:00Z,19.49,53.6,0.7,0.72
2026-06-01T04:47:30Z,19.35,23.8,0.6,0.81
2026-06-01T04:48:00Z,21.13,42.8,0.24,0.06
2026-06-01T04:48:30Z,26.86,64.2,0.73,0.26
2026-06-01T04:49:00Z,20.72,78.5,0.74,0.06
2026-06-01T04:49:30Z,21.65,20.0,0.65,0.06
2026-06-01T04:50:00Z,32.04,31.6,0.6,0.12
2026-06-01T04:50:30Z,20.91,20.0,0.34,0.85
2026-06-01T04:51:00Z,19.7,30.4,0.25,0.94
2026-06-01T04:51:30Z,21.99,39.4,0.03,0.44
2026-06-01T04:52:00Z,21.28,30.0,0.22,0.78
2026-06-01T04:52:30Z,22.53,33.6,0.55,0.65
2026-06-01T04:53:00Z,24.46,38.2,0.22,0.53
2026-06-01T04:53:30Z,21.74,39.4,0.43,0.55
2026-06-01T04:54:00Z,19.55,58.3,0.1,0.42
2026-06-01T04:54:30Z,25.01,48.8,0.18,0.99
2026-06-01T04:55:00Z,23.82,55.4,0.17,0.22
2026-06-01T04:55:30Z,27.48,20.0,0.7,0.15
2026-06-01T04:56:00Z,22.63,40.7,0.42,0.39
2026-06-01T04:56:30Z,26.36,20.0,0.64,0.79
2026-06-01T04:57:00Z,28.68,20.0,0.19,0.79
2026-06-01T04:57:30Z,34.31,47.7,0.18,0.89
2026-06-01T04:58:00Z,20.02,37.6,0.2,0.02
2026-06-01T04:58:30Z,21.58,39.7,0.48,0.8
2026-06-01T04:59:00Z,23.05,20.0,0.08,0.36
2026-06-01T04:59:30Z,17.92,39.0,0.03,0.09
2026-06-01T05:00:00Z,22.23,28.2,0.45,0.98
2026-06-01T05:00:30Z,27.04,69.5,0.42,1.0
2026-06-01T05:01:00Z,16.47,30.3,0.64,0.87
2026-06-01T05:01:30Z,19.39,74.6,0.46,0.96
2026-06-01T05:02:00Z,18.7,20.0,0.28,0.88
2026-06-01T05:02:30Z,19.66,36.1,0.39,0.59
2026-06-01T05:03:00Z,18.38,49.1,0.13,0.15
2026-06-01T05:03:30Z,19.46,45.0,0.71,0.68
2026-06-01T05:04:00Z,27.74,48.3,0.33,0.12
2026-06-01T05:04:30Z,16.32,38.7,0.18,0.35
2026-06-01T05:05:00Z,15.62,57.9,0.74,0.69
2026-06-01T05:05:30Z,21.67,49.2,0.5,0.7
2026-06-01T05:06:00Z,22.44,45.5,0.75,0.22
2026-06-01T05:06:30Z,25.19,23.0,0.48,0.23
2026-06-01T05:07:00Z,18.6,50.1,0.53,0.06
2026-06-01T05:07:30Z,21.0,64.6,0.34,0.46
2026-06-01T05:08:00Z,28.63,53.9,0.09,0.94
2026-06-01T05:08:30Z,21.32,34.4,0.12,0.86
2026-06-01T05:09:00Z,23.64,29.6,0.04,0.57
2026-06-01T05:09:30Z,19.21,36.8,0.21,0.8
2026-06-01T05:10:00Z,17.17,47.3,0.58,0.33
2026-06-01T05:10:30Z,20.92,40.3,0.68,0.87
2026-06-01T05:11:00Z,26.44,25.6,0.23,0.4
2026-06-01T05:11:30Z,20.24,36.9,0.46,0.62
2026-06-01T05:12:00Z,19.31,48.1,0.14,0.46
2026-06-01T05:12:30Z,20.92,35.4,0.46,0.59
2026-06-01T05:13:00Z,30.06,90.5,0.73,0.54
2026-06-01T05:13:30Z,24.12,54.5,0.74,0.67
2026-06-01T05:14:00Z,24.61,20.0,0.63,0.22
2026-06-01T05:14:30Z,26.03,53.1,0.06,0.44
2026-06-01T05:15:00Z,24.04,48.0,0.18,0.51
2026-06-01T05:15:30Z,24.23,28.0,0.21,0.49
2026-06-01T05:16:00Z,22.73,30.1,0.33,0.22
2026-06-01T05:16:30Z,20.18,64.3,0.37,0.17
2026-06-01T05:17:00Z,22.7,28.6,0.47,0.28
2026-06-01T05:17:30Z,24.92,63.5,0.67,0.47
2026-06-01T05:18:00Z,25.32,52.0,0.7,0.58
2026-06-01T05:18:30Z,17.47,45.9,0.77,0.94
2026-06-01T05:19:00Z,29.88,30.4,0.37,0.51
2026-06-01T05:19:30Z,22.47,20.0,0.44,0.7
2026-06-01T05:20:00Z,18.75,57.6,0.72,0.23
2026-06-01T05:20:30Z,25.79,20.0,0.68,0.03
2026-06-01T05:21:00Z,18.35,59.6,0.08,0.37
2026-06-01T05:21:30Z,26.98,33.9,0.33,0.59
2026-06-01T05:22:00Z,29.21,20.0,0.64,0.54
2026-06-01T05:22:30Z,18.39,49.8,0.51,0.66
2026-06-01T05:23:00Z,19.37,40.0,0.17,0.94
2026-06-01T05:23:30Z,25.94,29.1,0.33,0.63
2026-06-01T05:24:00Z,15.48,57.1,0.46,0.89
2026-06-01T05:24:30Z,23.42,20.0,0.74,0.61
2026-06-01T05:25:00Z,21.34,34.6,0.45,0.27
2026-06-01T05:25:30Z,17.77,74.9,0.1,0.62
2026-06-01T05:26:00Z,27.05,50.4,0.13,0.34
2026-06-01T05:26:30Z,22.3,26.3,0.4,0.45
2026-06-01T05:27:00Z,23.23,77.2,0.73,0.91
2026-06-01T05:27:30Z,25.93,62.5,0.06,0.37
2026-06-01T05:28:00Z,24.18,75.0,0.7,0.6
2026-06-01T05:28:30Z,17.85,35.8,0.66,0.76
2026-06-01T05:29:00Z,20.18,48.7,0.38,0.02
2026-06-01T05:29:30Z,32.79,39.4,0.29,0.69
2026-06-01T05:30:00Z,16.9,71.5,0.4,0.91
2026-06-01T05:30:30Z,21.45,47.9,0.32,0.46
2026-06-01T05:31:00Z,20.45,44.9,0.48,0.33
2026-06-01T05:31:30Z,23.94,44.9,0.29,0.19
2026-06-01T05:32:00Z,27.2,23.2,0.4,0.54
2026-06-01T05:32:30Z,25.76,20.0,0.43,0.43
2026-06-01T05:33:00Z,23.16,44.7,0.77,0.1
2026-06-01T05:33:30Z,25.51,36.6,0.26,0.46
2026-06-01T05:34:00Z,24.4,23.7,0.06,0.94
2026-06-01T05:34:30Z,26.04,32.4,0.79,0.14
2026-06-01T05:35:00Z,26.22,60.3,0.42,0.45
2026-06-01T05:35:30Z,21.99,30.1,0.14,0.28
2026-06-01T05:36:00Z,20.81,27.3,0.03,0.51
2026-06-01T05:36:30Z,22.06,21.8,0.68,0.31
2026-06-01T05:37:00Z,29.35,20.0,0.07,0.81
2026-06-01T05:37:30Z,21.52,67.5,0.61,0.42
2026-06-01T05:38:00Z,30.47,41.5,0.45,0.43
2026-06-01T05:38:30Z,19.78,20.0,0.6,0.55
2026-06-01T05:39:00Z,23.68,25.6,0.56,0.2
2026-06-01T05:39:30Z,21.44,30.9,0.04,0.62
2026-06-01T05:40:00Z,24.01,20.0,0.0,0.31
2026-06-01T05:40:30Z,21.24,36.2,0.7,0.14
2026-06-01T05:41:00Z,21.55,28.9,0.64,0.06
2026-06-01T05:41:30Z,22.48,29.1,0.58,0.35
2026-06-01T05:42:00Z,18.4,24.0,0.03,0.12
2026-06-01T05:42:30Z,27.4,20.4,0.51,0.14
2026-06-01T05:43:00Z,26.47,61.8,0.18,0.44
2026-06-01T05:43:30Z,26.05,70.3,0.55,0.48
2026-06-01T05:44:00Z,29.16,20.0,0.53,0.24
2026-06-01T05:44:30Z,30.44,31.5,0.22,0.55
2026-06-01T05:45:00Z,25.57,49.5,0.31,0.86
2026-06-01T05:45:30Z,19.45,53.2,0.03,0.61
2026-06-01T05:46:00Z,28.77,29.0,0.16,0.63
2026-06-01T05:46:30Z,28.61,48.7,0.79,0.27
2026-06-01T05:47:00Z,21.62,20.0,0.7,0.92
2026-06-01T05:47:30Z,27.16,24.6,0.52,0.35
2026-06-01T05:48:00Z,19.81,54.2,0.54,0.17
2026-06-01T05:48:30Z,24.78,30.8,0.27,0.23
2026-06-01T05:49:00Z,21.32,20.7,0.8,0.82
2026-06-01T05:49:30Z,25.13,34.9,0.74,0.87
2026-06-01T05:50:00Z,21.7,20.0,0.41,0.0
2026-06-01T05:50:30Z,25.87,23.7,0.77,0.09
2026-06-01T05:51:00Z,27.84,60.2,0.53,0.16
2026-06-01T05:51:30Z,24.53,61.3,0.05,0.73
2026-06-01T05:52:00Z,26.31,54.2,0.7,0.98
2026-06-01T05:52:30Z,21.25,49.6,0.52,0.22
2026-06-01T05:53:00Z,17.92,40.2,0.43,0.08
2026-06-01T05:53:30Z,17.14,20.0,0.62,0.49
2026-06-01T05:54:00Z,20.35,63.9,0.55,0.31
2026-06-01T05:54:30Z,29.54,29.9,0.74,0.93
2026-06-01T05:55:00Z,20.23,35.1,0.36,0.3
2026-06-01T05:55:30Z,26.54,20.0,0.31,0.63
2026-06-01T05:56:00Z,24.89,54.9,0.45,0.02
2026-06-01T05:56:30Z,18.79,32.3,0.68,0.83
2026-06-01T05:57:00Z,27.59,20.0,0.34,0.05
2026-06-01T05:57:30Z,26.21,51.5,0.09,0.19
2026-06-01T05:58:00Z,25.27,88.6,0.11,0.89
2026-06-01T05:58:30Z,19.55,20.0,0.5,0.28
2026-06-01T05:59:00Z,22.79,46.4,0.15,0.62
2026-06-01T05:59:30Z,23.02,26.6,0.02,0.75
2026-06-01T06:00:00Z,29.26,50.3,0.38,0.83
2026-06-01T06:00:30Z,23.0,20.0,0.03,0.39
2026-06-01T06:01:00Z,28.79,46.4,0.18,0.07
2026-06-01T06:01:30Z,27.0,95.7,0.66,0.6
2026-06-01T06:02:00Z,20.62,20.0,0.13,0.33
2026-06-01T06:02:30Z,29.52,56.7,0.42,0.53
2026-06-01T06:03:00Z,28.34,32.5,0.11,0.01
2026-06-01T06:03:30Z,27.33,56.2,0.65,0.73
2026-06-01T06:04:00Z,18.86,37.9,0.21,0.69
2026-06-01T06:04:30Z,23.34,49.8,0.17,0.4
2026-06-01T06:05:00Z,24.93,43.3,0.79,0.15
2026-06-01T06:05:30Z,25.56,20.0,0.26,0.45
2026-06-01T06:06:00Z,33.6,37.1,0.7,0.1
2026-06-01T06:06:30Z,28.88,28.2,0.14,0.74
2026-06-01T06:07:00Z,23.15,20.0,0.46,0.8
2026-06-01T06:07:30Z,27.38,42.6,0.65,0.53
2026-06-01T06:08:00Z,24.86,56.3,0.54,1.0
2026-06-01T06:08:30Z,20.75,46.3,0.0,0.43
2026-06-01T06:09:00Z,23.45,32.5,0.49,0.58
2026-06-01T06:09:30Z,25.02,49.7,0.75,0.06
2026-06-01T06:10:00Z,20.63,24.4,0.43,0.6
2026-06-01T06:10:30Z,29.91,34.9,0.17,0.12
2026-06-01T06:11:00Z,21.01,75.2,0.21,0.72
2026-06-01T06:11:30Z,27.49,36.8,0.26,0.48
2026-06-01T06:12:00Z,26.95,30.7,0.03,0.32
2026-06-01T06:12:30Z,26.83,67.3,0.21,0.63
2026-06-01T06:13:00Z,34.15,45.0,0.69,0.43
2026-06-01T06:13:30Z,21.83,26.5,0.57,0.66
2026-06-01T06:14:00Z,24.06,50.5,0.43,0.34
2026-06-01T06:14:30Z,34.35,31.2,0.37,0.77
2026-06-01T06:15:00Z,24.78,20.0,0.47,0.87
2026-06-01T06:15:30Z,26.51,65.0,0.44,0.14
2026-06-01T06:16:00Z,32.56,49.2,0.57,0.76
2026-06-01T06:16:30Z,31.52,58.1,0.7,0.58
2026-06-01T06:17:00Z,31.93,23.9,0.15,0.34
2026-06-01T06:17:30Z,26.29,47.7,0.71,0.78
2026-06-01T06:18:00Z,22.81,28.1,0.32,0.26
2026-06-01T06:18:30Z,26.31,20.0,0.45,0.66
2026-06-01T06:19:00Z,22.85,47.8,0.53,0.78
2026-06-01T06:19:30Z,26.49,44.8,0.69,0.97
2026-06-01T06:20:00Z,24.98,20.0,0.5,0.28
2026-06-01T06:20:30Z,23.07,56.1,0.25,0.93
2026-06-01T06:21:00Z,27.14,20.0,0.75,0.72
2026-06-01T06:21:30Z,24.54,20.0,0.47,0.48
2026-06-01T06:22:00Z,22.12,24.6,0.26,0.13
2026-06-01T06:22:30Z,21.18,102.1,0.4,0.59
2026-06-01T06:23:00Z,23.62,43.9,0.08,0.98
2026-06-01T06:23:30Z,33.11,30.0,0.49,0.84
2026-06-01T06:24:00Z,28.02,49.6,0.57,0.84
2026-06-01T06:24:30Z,31.68,41.5,0.62,0.89
2026-06-01T06:25:00Z,19.43,43.3,0.53,0.86
2026-06-01T06:25:30Z,26.82,62.0,0.79,0.02
2026-06-01T06:26:00Z,29.08,83.0,0.35,0.54
2026-06-01T06:26:30Z,26.94,49.7,0.34,0.98
2026-06-01T06:27:00Z,23.69,20.0,0.54,0.35
2026-06-01T06:27:30Z,23.24,42.0,0.56,0.25
2026-06-01T06:28:00Z,27.76,20.0,0.49,0.87
2026-06-01T06:28:30Z,24.86,54.8,0.29,0.16
2026-06-01T06:29:00Z,29.56,20.0,0.02,0.26
2026-06-01T06:29:30Z,27.99,20.3,0.28,0.07
2026-06-01T06:30:00Z,25.07,39.5,0.06,0.54
2026-06-01T06:30:30Z,24.44,65.3,0.65,0.74
2026-06-01T06:31:00Z,24.87,50.0,0.03,0.47
2026-06-01T06:31:30Z,21.23,35.8,0.18,0.58
2026-06-01T06:32:00Z,36.03,22.2,0.3,0.53
2026-06-01T06:32:30Z,35.16,20.0,0.42,0.37
2026-06-01T06:33:00Z,25.96,74.2,0.64,0.66
2026-06-01T06:33:30Z,32.56,55.5,0.03,0.37
2026-06-01T06:34:00Z,27.04,23.7,0.31,0.83
2026-06-01T06:34:30Z,25.87,40.7,0.13,0.14
2026-06-01T06:35:00Z,26.01,38.6,0.32,0.69
2026-06-01T06:35:30Z,24.18,61.4,0.68,0.65
2026-06-01T06:36:00Z,27.81,38.3,0.41,0.33
2026-06-01T06:36:30Z,27.28,38.0,0.48,0.58
2026-06-01T06:37:00Z,21.96,51.4,0.42,0.48
2026-06-01T06:37:30Z,28.19,37.3,0.18,0.93
2026-06-01T06:38:00Z,29.73,20.0,0.77,0.92
2026-06-01T06:38:30Z,27.07,65.6,0.44,0.82
2026-06-01T06:39:00Z,29.35,54.9,0.46,0.19
2026-06-01T06:39:30Z,18.77,80.2,0.25,0.06
2026-06-01T06:40:00Z,20.95,32.4,0.74,0.91
2026-06-01T06:40:30Z,30.6,28.2,0.44,0.17
2026-06-01T06:41:00Z,27.26,20.0,0.38,0.27
2026-06-01T06:41:30Z,29.28,35.6,0.24,0.45
2026-06-01T06:42:00Z,17.49,39.8,0.01,0.1
2026-06-01T06:42:30Z,30.39,41.1,0.13,0.5
2026-06-01T06:43:00Z,29.0,69.7,0.77,0.03
2026-06-01T06:43:30Z,24.0,24.6,0.68,0.91
2026-06-01T06:44:00Z,22.93,36.1,0.21,0.45
2026-06-01T06:44:30Z,27.38,41.0,0.14,0.55
2026-06-01T06:45:00Z,25.79,47.6,0.09,0.43
2026-06-01T06:45:30Z,22.42,20.0,0.61,0.19
2026-06-01T06:46:00Z,26.59,29.1,0.27,0.47
2026-06-01T06:46:30Z,27.64,31.4,0.39,0.27
2026-06-01T06:47:00Z,24.17,38.5,0.41,0.28
2026-06-01T06:47:30Z,26.23,52.0,0.68,0.24
2026-06-01T06:48:00Z,25.51,20.0,0.56,0.65
2026-06-01T06:48:30Z,26.55,68.2,0.05,0.14
2026-06-01T06:49:00Z,20.26,50.0,0.02,0.31
2026-06-01T06:49:30Z,24.51,39.9,0.53,0.97
2026-06-01T06:50:00Z,29.18,46.2,0.67,0.8
2026-06-01T06:50:30Z,18.21,22.0,0.49,1.0
2026-06-01T06:51:00Z,25.28,73.9,0.18,0.82
2026-06-01T06:51:30Z,23.49,66.7,0.6,0.23
2026-06-01T06:52:00Z,38.01,28.4,0.18,0.35
2026-06-01T06:52:30Z,29.05,66.9,0.65,0.33
2026-06-01T06:53:00Z,19.59,48.8,0.09,0.2
2026-06-01T06:53:30Z,27.05,20.0,0.21,0.69
2026-06-01T06:54:00Z,26.94,20.0,0.61,0.19
2026-06-01T06:54:30Z,27.73,31.4,0.57,0.58
2026-06-01T06:55:00Z,23.13,64.2,0.45,0.09
2026-06-01T06:55:30Z,27.89,24.3,0.77,0.32
2026-06-01T06:56:00Z,26.72,50.5,0.06,0.36
2026-06-01T06:56:30Z,33.93,27.4,0.01,0.32
2026-06-01T06:57:00Z,23.8,26.0,0.77,0.13
2026-06-01T06:57:30Z,25.24,22.5,0.08,0.52
2026-06-01T06:58:00Z,28.01,47.8,0.19,0.04
2026-06-01T06:58:30Z,26.31,45.1,0.34,0.27
2026-06-01T06:59:00Z,28.12,56.6,0.31,0.97
2026-06-01T06:59:30Z,33.87,29.4,0.17,0.04
2026-06-01T07:00:00Z,26.68,77.2,0.46,0.34
2026-06-01T07:00:30Z,29.74,34.8,0.45,0.0
2026-06-01T07:01:00Z,25.28,20.0,0.29,0.85
2026-06-01T07:01:30Z,26.25,64.9,0.31,0.92
2026-06-01T07:02:00Z,22.49,54.4,0.29,0.84
2026-06-01T07:02:30Z,30.62,44.6,0.36,0.34
2026-06-01T07:03:00Z,29.63,56.5,0.79,0.15
2026-06-01T07:03:30Z,30.34,50.9,0.58,0.7
2026-06-01T07:04:00Z,20.19,44.5,0.51,0.19
2026-06-01T07:04:30Z,26.37,50.2,0.34,0.39
2026-06-01T07:05:00Z,30.52,33.1,0.78,0.61
2026-06-01T07:05:30Z,27.79,28.8,0.77,0.75
2026-06-01T07:06:00Z,26.75,52.2,0.24,0.21
2026-06-01T07:06:30Z,26.73,20.0,0.58,0.99
2026-06-01T07:07:00Z,28.03,65.3,0.14,0.48
2026-06-01T07:07:30Z,22.18,20.0,0.49,0.5
2026-06-01T07:08:00Z,29.05,20.0,0.43,0.03
2026-06-01T07:08:30Z,30.88,20.0,0.03,0.43
2026-06-01T07:09:00Z,30.65,53.2,0.27,1.0
2026-06-01T07:09:30Z,25.16,33.0,0.64,0.18
2026-06-01T07:10:00Z,32.88,47.6,0.37,0.32
2026-06-01T07:10:30Z,32.51,60.3,0.66,0.75
2026-06-01T07:11:00Z,35.94,21.2,0.72,0.93
2026-06-01T07:11:30Z,28.9,59.9,0.08,0.84
2026-06-01T07:12:00Z,26.73,24.0,0.08,0.6
2026-06-01T07:12:30Z,28.14,74.2,0.54,0.52
2026-06-01T07:13:00Z,25.71,42.0,0.76,0.88
2026-06-01T07:13:30Z,27.99,45.7,0.34,0.04
2026-06-01T07:14:00Z,29.84,62.8,0.66,0.85
2026-06-01T07:14:30Z,24.29,40.5,0.2,0.5
2026-06-01T07:15:00Z,27.59,32.0,0.4,0.74
2026-06-01T07:15:30Z,25.38,50.2,0.38,0.24
2026-06-01T07:16:00Z,27.33,68.2,0.19,0.31
2026-06-01T07:16:30Z,31.01,20.0,0.09,0.01
2026-06-01T07:17:00Z,33.47,39.7,0.3,0.23
2026-06-01T07:17:30Z,27.14,34.0,0.51,0.72
2026-06-01T07:18:00Z,29.31,25.4,0.18,0.77
2026-06-01T07:18:30Z,28.56,23.4,0.56,0.06
2026-06-01T07:19:00Z,25.31,46.6,0.61,0.37
2026-06-01T07:19:30Z,25.0,43.7,0.55,0.68
2026-06-01T07:20:00Z,28.81,52.1,0.65,0.14
2026-06-01T07:20:30Z,32.54,29.7,0.33,0.55
2026-06-01T07:21:00Z,29.47,43.5,0.49,0.12
2026-06-01T07:21:30Z,36.8,40.5,0.1,0.85
2026-06-01T07:22:00Z,27.79,38.8,0.02,0.01
2026-06-01T07:22:30Z,28.09,43.0,0.05,0.32
2026-06-01T07:23:00Z,31.66,61.6,0.6,0.72
2026-06-01T07:23:30Z,32.95,45.7,0.5,0.78
2026-06-01T07:24:00Z,32.84,37.2,0.74,0.09
2026-06-01T07:24:30Z,26.41,45.4,0.29,0.17
2026-06-01T07:25:00Z,23.44,69.4,0.22,0.7
2026-06-01T07:25:30Z,32.13,20.0,0.24,0.24
2026-06-01T07:26:00Z,29.69,20.4,0.01,0.31
2026-06-01T07:26:30Z,33.02,48.9,0.6,0.93
2026-06-01T07:27:00Z,33.63,40.8,0.01,0.36
2026-06-01T07:27:30Z,32.06,20.0,0.78,0.34
2026-06-01T07:28:00Z,28.51,59.4,0.12,0.05
2026-06-01T07:28:30Z,30.29,20.4,0.76,0.22
